properties.ObjectId,properties.StopID,properties.PID,properties.basisForSearch
22817,24826,1,NULL
22818,25086,1,NULL
22819,24827,1,NULL
22820,25134,1,NULL
22821,24828,1,NULL
22822,25087,1,NULL
22823,25135,1,NULL
22824,24829,1,Consent given
22825,25088,1,NULL
22826,25136,1,NULL
22827,24829,1,Officer Safety/safety of others
22828,25089,1,NULL
22829,25137,1,NULL
22830,25002,1,NULL
22831,24955,1,NULL
22832,24830,1,NULL
22833,24831,1,NULL
22834,24832,1,NULL
22835,24833,1,NULL
22836,24834,1,NULL
22837,24835,1,Incident to arrest
22838,24835,1,Officer Safety/safety of others
22839,24836,1,Officer Safety/safety of others
22840,24836,1,Suspected weapons
22841,24837,1,Incident to arrest
22842,24838,1,NULL
22843,24839,1,NULL
22844,24840,1,NULL
22845,24841,1,Officer Safety/safety of others
22846,24843,1,NULL
22847,24844,1,Consent given
22848,24844,1,Officer Safety/safety of others
22849,24845,1,NULL
22850,24846,1,NULL
22851,24847,1,NULL
22852,24848,1,NULL
22853,24849,1,Officer Safety/safety of others
22854,24849,2,Officer Safety/safety of others
22855,24850,1,NULL
22856,24851,1,Officer Safety/safety of others
22857,24852,1,NULL
22858,24853,1,NULL
22859,24854,1,NULL
22860,24855,1,NULL
22861,24856,1,NULL
22862,24857,1,Consent given
22863,25003,1,NULL
22864,25138,1,Consent given
22865,25090,1,NULL
22866,25004,1,NULL
22867,24956,1,NULL
22868,25138,1,Officer Safety/safety of others
22869,25091,1,Officer Safety/safety of others
22870,25005,1,NULL
22871,24957,1,NULL
22872,25139,1,NULL
22873,25092,1,NULL
22874,25006,1,NULL
22875,24958,1,NULL
22876,25140,1,NULL
22877,25093,1,NULL
22878,25007,1,Condition of parole / probation/ PRCS / mandatory supervision
22879,25048,1,NULL
22880,24959,1,NULL
22881,25141,1,NULL
22882,25094,1,NULL
22883,25007,2,Condition of parole / probation/ PRCS / mandatory supervision
22884,24960,1,NULL
22885,25049,1,NULL
22886,25142,1,Incident to arrest
22887,25095,1,Consent given
22888,25008,1,NULL
22889,24961,1,NULL
22890,25050,1,NULL
22891,25143,1,NULL
22892,25095,1,Incident to arrest
22893,25009,1,NULL
22894,24962,1,NULL
22895,25050,2,NULL
22896,25144,1,NULL
22897,25096,1,NULL
22898,25010,1,NULL
22899,24963,1,NULL
22900,25050,3,NULL
22901,25145,1,Condition of parole / probation/ PRCS / mandatory supervision
22902,25097,1,NULL
22903,25011,1,Officer Safety/safety of others
22904,24964,1,NULL
22905,25050,4,NULL
22906,25145,2,Officer Safety/safety of others
22907,25098,1,NULL
22908,25012,1,Incident to arrest
22909,24965,1,NULL
22910,24906,1,NULL
22911,25051,1,Condition of parole / probation/ PRCS / mandatory supervision
22912,24857,2,Consent given
22913,25145,3,Officer Safety/safety of others
22914,25099,1,NULL
22915,25013,1,NULL
22916,24966,1,NULL
22917,24907,1,NULL
22918,25051,1,Consent given
22919,24858,1,Officer Safety/safety of others
22920,25146,1,NULL
22921,25100,1,Condition of parole / probation/ PRCS / mandatory supervision
22922,25014,1,NULL
22923,24967,1,NULL
22924,24908,1,NULL
22925,25051,1,Officer Safety/safety of others
22926,24859,1,NULL
22927,25147,1,NULL
22928,25100,1,Officer Safety/safety of others
22929,25015,1,NULL
22930,24968,1,NULL
22931,24909,1,NULL
22932,25051,1,Suspected weapons
22933,24860,1,NULL
22934,25148,1,NULL
22935,25100,2,Officer Safety/safety of others
22936,25016,1,NULL
22937,24969,1,NULL
22938,24910,1,NULL
22939,25052,1,NULL
22940,24861,1,NULL
22941,25149,1,NULL
22942,25101,1,NULL
22943,25017,1,NULL
22944,24970,1,NULL
22945,24911,1,NULL
22946,25053,1,NULL
22947,24862,1,NULL
22948,25150,1,NULL
22949,25102,1,Incident to arrest
22950,25018,1,NULL
22951,24971,1,NULL
22952,24912,1,NULL
22953,25054,1,NULL
22954,24863,1,NULL
22955,25151,1,NULL
22956,25103,1,NULL
22957,25019,1,NULL
22958,24972,1,NULL
22959,24913,1,NULL
22960,25055,1,NULL
22961,24864,1,NULL
22962,25152,1,Officer Safety/safety of others
22963,25104,1,NULL
22964,25020,1,NULL
22965,24973,1,NULL
22966,24914,1,Consent given
22967,25056,1,Condition of parole / probation/ PRCS / mandatory supervision
22968,25057,1,Condition of parole / probation/ PRCS / mandatory supervision
22969,25057,1,Consent given
22970,25057,1,Officer Safety/safety of others
22971,25058,1,NULL
22972,25059,1,NULL
22973,25060,1,Consent given
22974,25060,1,Evidence of crime
22975,25060,1,Incident to arrest
22976,25062,1,Officer Safety/safety of others
22977,25063,1,NULL
22978,25064,1,NULL
22979,25064,2,NULL
22980,25065,1,Officer Safety/safety of others
22981,25065,1,Suspected weapons
22982,25066,1,NULL
22983,25067,1,NULL
22984,25068,1,NULL
22985,25069,1,NULL
22986,25070,1,NULL
22987,25071,1,NULL
22988,25072,1,NULL
22989,25073,1,NULL
22990,25074,1,NULL
22991,25075,1,NULL
22992,25076,1,NULL
22993,25077,1,NULL
22994,25078,1,NULL
22995,25079,1,NULL
22996,25080,1,NULL
22997,25081,1,NULL
22998,25081,2,NULL
22999,25082,1,NULL
23000,25083,1,NULL
23001,25084,1,NULL
23002,25085,1,NULL
23003,24914,1,Officer Safety/safety of others
23004,24865,1,NULL
23005,24866,1,NULL
23006,25105,1,NULL
23007,25153,1,NULL
23008,25021,1,NULL
23009,24867,1,NULL
23010,24974,1,NULL
23011,24915,1,NULL
23012,25106,1,NULL
23013,25154,1,NULL
23014,25022,1,NULL
23015,24868,1,NULL
23016,24975,1,NULL
23017,24916,1,NULL
23018,25107,1,NULL
23019,25154,2,NULL
23020,25023,1,NULL
23021,24869,1,NULL
23022,24976,1,NULL
23023,24917,1,NULL
23024,25108,1,NULL
23025,25155,1,Officer Safety/safety of others
23026,25024,1,NULL
23027,24870,1,NULL
23028,24977,1,NULL
23029,24918,1,NULL
23030,25109,1,NULL
23031,25156,1,NULL
23032,25025,1,NULL
23033,24871,1,NULL
23034,24978,1,NULL
23035,24919,1,NULL
23036,25110,1,Officer Safety/safety of others
23037,25157,1,NULL
23038,25026,1,NULL
23039,24872,1,NULL
23040,24979,1,NULL
23041,24920,1,NULL
23042,25111,1,NULL
23043,25158,1,NULL
23044,25027,1,NULL
23045,24873,1,NULL
23046,24980,1,NULL
23047,24921,1,NULL
23048,25112,1,NULL
23049,25160,1,NULL
23050,25029,1,NULL
23051,24874,1,NULL
23052,24981,1,NULL
23053,24922,1,NULL
23054,25113,1,NULL
23055,25161,1,Condition of parole / probation/ PRCS / mandatory supervision
23056,25031,1,Vehicle inventory
23057,24875,1,NULL
23058,24982,1,NULL
23059,24923,1,NULL
23060,25114,1,Incident to arrest
23061,25161,1,Consent given
23062,25032,1,NULL
23063,24876,1,NULL
23064,24983,1,NULL
23065,24924,1,NULL
23066,25115,1,NULL
23067,25161,1,Officer Safety/safety of others
23068,25033,1,NULL
23069,24877,1,NULL
23070,24984,1,Consent given
23071,24925,1,NULL
23072,25116,1,NULL
23073,25161,1,Suspected weapons
23074,25034,1,NULL
23075,24878,1,NULL
23076,24984,1,Officer Safety/safety of others
23077,24926,1,NULL
23078,25117,1,NULL
23079,25162,1,Incident to arrest
23080,25035,1,Incident to arrest
23081,24879,1,NULL
23082,24985,1,NULL
23083,24927,1,NULL
23084,25118,1,NULL
23085,25163,1,NULL
23086,25035,1,Officer Safety/safety of others
23087,24880,1,Suspected weapons
23088,24986,1,NULL
23089,24928,1,NULL
23090,25119,1,Incident to arrest
23091,25164,1,Condition of parole / probation/ PRCS / mandatory supervision
23092,25036,1,Visible contraband
23093,24880,2,Officer Safety/safety of others
23094,24987,1,NULL
23095,24929,1,NULL
23096,25119,1,Vehicle inventory
23097,25164,1,Incident to arrest
23098,25037,1,Incident to arrest
23099,24881,1,NULL
23100,24988,1,Incident to arrest
23101,24930,1,NULL
23102,25120,1,NULL
23103,25164,1,Odor of contraband
23104,25037,1,Suspected weapons
23105,24882,1,NULL
23106,24883,1,NULL
23107,24884,1,NULL
23108,24885,1,NULL
23109,24886,1,NULL
23110,24887,1,NULL
23111,24888,1,Condition of parole / probation/ PRCS / mandatory supervision
23112,24889,1,NULL
23113,24890,1,NULL
23114,24891,1,NULL
23115,24891,2,NULL
23116,24892,1,NULL
23117,24893,1,Incident to arrest
23118,24893,1,Officer Safety/safety of others
23119,24894,1,NULL
23120,24895,1,NULL
23121,24896,1,NULL
23122,24897,1,Suspected weapons
23123,24900,1,NULL
23124,24901,1,NULL
23125,24902,1,NULL
23126,24903,1,NULL
23127,24904,1,NULL
23128,24905,1,NULL
23129,24931,1,NULL
23130,24989,1,NULL
23131,25164,1,Officer Safety/safety of others
23132,25121,1,NULL
23133,24932,1,NULL
23134,24990,1,NULL
23135,25038,1,NULL
23136,25164,1,Visible contraband
23137,25122,1,NULL
23138,24933,1,NULL
23139,24991,1,Condition of parole / probation/ PRCS / mandatory supervision
23140,25039,1,NULL
23141,25164,2,Incident to arrest
23142,25124,1,Consent given
23143,24934,1,NULL
23144,24991,1,Officer Safety/safety of others
23145,25040,1,NULL
23146,25164,2,Odor of contraband
23147,25124,1,Vehicle inventory
23148,24935,1,NULL
23149,24992,1,NULL
23150,25041,1,NULL
23151,25164,2,Officer Safety/safety of others
23152,25125,1,NULL
23153,24936,1,NULL
23154,24993,1,NULL
23155,25042,1,NULL
23156,25164,2,Visible contraband
23157,25126,1,NULL
23158,24937,1,NULL
23159,24994,1,Officer Safety/safety of others
23160,25043,1,NULL
23161,25164,3,Incident to arrest
23162,25127,1,NULL
23163,24938,1,NULL
23164,24995,1,NULL
23165,25044,1,NULL
23166,25164,3,Odor of contraband
23167,25128,1,NULL
23168,24939,1,NULL
23169,24997,1,NULL
23170,25045,1,NULL
23171,25164,3,Officer Safety/safety of others
23172,25129,1,Officer Safety/safety of others
23173,24940,1,NULL
23174,24998,1,NULL
23175,25046,1,NULL
23176,25130,1,NULL
23177,24941,1,NULL
23178,24999,1,NULL
23179,25047,1,Condition of parole / probation/ PRCS / mandatory supervision
23180,25131,1,NULL
23181,24942,1,NULL
23182,25000,1,NULL
23183,25047,1,Consent given
23184,24943,1,NULL
23185,25001,1,NULL
23186,25047,1,Officer Safety/safety of others
23187,24944,1,NULL
23188,25001,2,NULL
23189,25047,1,Suspected weapons
23190,24945,1,NULL
23191,25001,3,NULL
23192,24946,1,NULL
23193,24947,1,NULL
23194,24948,1,NULL
23195,24949,1,NULL
23196,24950,1,NULL
23197,24951,1,NULL
23198,24952,1,Incident to arrest
23199,24953,1,NULL
23200,24954,1,NULL
23201,25340,1,NULL
23202,25341,1,NULL
23203,25342,1,NULL
23204,25343,1,NULL
23205,25344,1,NULL
23206,25345,1,NULL
23207,25346,1,NULL
23208,25347,1,NULL
23209,25348,1,NULL
23210,25349,1,NULL
23211,25350,1,NULL
23212,25351,1,NULL
23213,25352,1,NULL
23214,25353,1,NULL
23215,25354,1,NULL
23216,25355,1,Consent given
23217,25356,1,NULL
23218,25357,1,NULL
23219,25358,1,NULL
23220,25359,1,NULL
23221,25359,2,NULL
23222,25360,1,NULL
23223,25360,2,NULL
23224,25360,3,NULL
23225,25361,1,NULL
23226,25362,1,NULL
23227,25363,1,NULL
23228,25364,1,Officer Safety/safety of others
23229,25365,1,NULL
23230,25366,1,NULL
23231,25367,1,Officer Safety/safety of others
23232,25410,1,NULL
23233,25368,1,NULL
23234,25411,1,NULL
23235,25369,1,Consent given
23236,25412,1,NULL
23237,25369,1,Officer Safety/safety of others
23238,25413,1,NULL
23239,25369,2,Consent given
23240,25414,1,NULL
23241,25369,2,Officer Safety/safety of others
23242,25415,1,NULL
23243,25208,1,NULL
23244,25460,1,NULL
23245,25370,1,NULL
23246,25371,1,NULL
23247,25372,1,NULL
23248,25373,1,NULL
23249,25164,3,Visible contraband
23250,25374,1,NULL
23251,25375,1,NULL
23252,25376,1,NULL
23253,25377,1,NULL
23254,25378,1,NULL
23255,25379,1,NULL
23256,25380,1,NULL
23257,25380,2,NULL
23258,25381,1,Condition of parole / probation/ PRCS / mandatory supervision
23259,25382,1,NULL
23260,25295,1,NULL
23261,25461,1,NULL
23262,25416,1,NULL
23263,25296,1,Condition of parole / probation/ PRCS / mandatory supervision
23264,25164,4,Incident to arrest
23265,25209,1,NULL
23266,25462,1,Officer Safety/safety of others
23267,25417,1,NULL
23268,25296,2,Officer Safety/safety of others
23269,25164,4,Odor of contraband
23270,25210,1,NULL
23271,25463,1,NULL
23272,25418,1,NULL
23273,25297,1,NULL
23274,25164,4,Officer Safety/safety of others
23275,25211,1,NULL
23276,25464,1,NULL
23277,25419,1,NULL
23278,25297,2,NULL
23279,25164,4,Visible contraband
23280,25212,1,NULL
23281,25465,1,NULL
23282,25297,3,NULL
23283,25420,1,NULL
23284,25165,1,NULL
23285,25213,1,NULL
23286,25466,1,NULL
23287,25298,1,NULL
23288,25421,1,NULL
23289,25166,1,NULL
23290,25214,1,NULL
23291,25467,1,NULL
23292,25299,1,NULL
23293,25422,1,NULL
23294,25166,2,NULL
23295,25215,1,NULL
23296,25468,1,NULL
23297,25299,2,NULL
23298,25423,1,NULL
23299,25167,1,NULL
23300,25215,2,NULL
23301,25469,1,NULL
23302,25299,3,NULL
23303,25424,1,NULL
23304,25168,1,NULL
23305,25216,1,NULL
23306,25470,1,NULL
23307,25300,1,NULL
23308,25425,1,NULL
23309,25169,1,Incident to arrest
23310,25217,1,NULL
23311,25471,1,NULL
23312,25301,1,Officer Safety/safety of others
23313,25426,1,NULL
23314,25169,2,NULL
23315,25218,1,NULL
23316,25383,1,Consent given
23317,25472,1,NULL
23318,25302,1,NULL
23319,25253,1,NULL
23320,25427,1,NULL
23321,25170,1,NULL
23322,25220,1,Officer Safety/safety of others
23323,25383,2,Consent given
23324,25473,1,NULL
23325,25303,1,NULL
23326,25254,1,NULL
23327,25428,1,NULL
23328,25171,1,Incident to arrest
23329,25221,1,Condition of parole / probation/ PRCS / mandatory supervision
23330,25384,1,NULL
23331,25474,1,Officer Safety/safety of others
23332,25304,1,NULL
23333,25255,1,NULL
23334,25429,1,NULL
23335,25172,1,NULL
23336,25221,1,Suspected weapons
23337,25385,1,Evidence of crime
23338,25475,1,Condition of parole / probation/ PRCS / mandatory supervision
23339,25305,1,NULL
23340,25256,1,NULL
23341,25430,1,NULL
23342,25173,1,NULL
23343,25222,1,Officer Safety/safety of others
23344,25385,1,Incident to arrest
23345,25475,1,Visible contraband
23346,25306,1,NULL
23347,25257,1,Officer Safety/safety of others
23348,25431,1,NULL
23349,25174,1,NULL
23350,25222,1,Suspected weapons
23351,25386,1,NULL
23352,25476,1,NULL
23353,25307,1,NULL
23354,25257,1,Suspected weapons
23355,25432,1,NULL
23356,25175,1,Officer Safety/safety of others
23357,25223,1,NULL
23358,25477,1,NULL
23359,25387,1,NULL
23360,25308,1,Condition of parole / probation/ PRCS / mandatory supervision
23361,25258,1,NULL
23362,25433,1,NULL
23363,25176,1,Officer Safety/safety of others
23364,25224,1,NULL
23365,25478,1,NULL
23366,25387,2,NULL
23367,25309,1,NULL
23368,25259,1,NULL
23369,25434,1,NULL
23370,25177,1,NULL
23371,25225,1,NULL
23372,25479,1,NULL
23373,25388,1,Consent given
23374,25310,1,NULL
23375,25260,1,NULL
23376,25435,1,NULL
23377,25178,1,NULL
23378,25226,1,NULL
23379,25480,1,NULL
23380,25388,1,Officer Safety/safety of others
23381,25311,1,NULL
23382,25261,1,NULL
23383,25436,1,NULL
23384,25179,1,NULL
23385,25227,1,NULL
23386,25481,1,NULL
23387,25388,2,Consent given
23388,25388,2,Officer Safety/safety of others
23389,25389,1,NULL
23390,25390,1,NULL
23391,25391,1,NULL
23392,25392,1,Officer Safety/safety of others
23393,25393,1,NULL
23394,25393,2,NULL
23395,25394,1,NULL
23396,25395,1,NULL
23397,25395,2,NULL
23398,25396,1,NULL
23399,25397,1,NULL
23400,25398,1,NULL
23401,25399,1,NULL
23402,25400,1,NULL
23403,25401,1,Search Warrant
23404,25401,2,Search Warrant
23405,25401,3,Search Warrant
23406,25401,4,Search Warrant
23407,25402,1,NULL
23408,25403,1,NULL
23409,25404,1,NULL
23410,25405,1,Condition of parole / probation/ PRCS / mandatory supervision
23411,25405,1,Vehicle inventory
23412,25405,1,Visible contraband
23413,25405,2,Officer Safety/safety of others
23414,25405,2,Visible contraband
23415,25405,3,Officer Safety/safety of others
23416,25405,3,Visible contraband
23417,25405,4,Officer Safety/safety of others
23418,25405,4,Suspected weapons
23419,25405,4,Vehicle inventory
23420,25405,4,Visible contraband
23421,25405,5,Officer Safety/safety of others
23422,25405,5,Visible contraband
23423,25406,1,NULL
23424,25407,1,NULL
23425,25408,1,NULL
23426,25409,1,NULL
23427,25262,1,NULL
23428,25228,1,Incident to arrest
23429,25312,1,NULL
23430,25482,1,NULL
23431,25262,2,NULL
23432,25437,1,NULL
23433,25180,1,NULL
23434,25229,1,NULL
23435,25313,1,NULL
23436,25482,2,NULL
23437,25263,1,NULL
23438,25438,1,NULL
23439,25181,1,NULL
23440,25230,1,Incident to arrest
23441,25314,1,NULL
23442,25483,1,NULL
23443,25264,1,Officer Safety/safety of others
23444,25439,1,Officer Safety/safety of others
23445,25182,1,NULL
23446,25231,1,NULL
23447,25315,1,NULL
23448,25484,1,NULL
23449,25264,1,Suspected weapons
23450,25439,2,NULL
23451,25183,1,NULL
23452,25232,1,NULL
23453,25316,1,NULL
23454,25485,1,NULL
23455,25265,1,NULL
23456,25440,1,NULL
23457,25184,1,Consent given
23458,25233,1,NULL
23459,25317,1,NULL
23460,25486,1,NULL
23461,25265,2,NULL
23462,25441,1,Consent given
23463,25185,1,NULL
23464,25234,1,NULL
23465,25318,1,NULL
23466,25487,1,NULL
23467,25265,3,NULL
23468,25442,1,Incident to arrest
23469,25186,1,NULL
23470,25235,1,NULL
23471,25319,1,NULL
23472,25488,1,NULL
23473,25266,1,NULL
23474,25442,1,Vehicle inventory
23475,25186,2,NULL
23476,25236,1,Officer Safety/safety of others
23477,25320,1,NULL
23478,25489,1,NULL
23479,25267,1,NULL
23480,25443,1,NULL
23481,25187,1,NULL
23482,25236,1,Vehicle inventory
23483,25321,1,NULL
23484,25490,1,NULL
23485,25268,1,Officer Safety/safety of others
23486,25444,1,Incident to arrest
23487,25188,1,NULL
23488,25236,1,Visible contraband
23489,25322,1,NULL
23490,25491,1,NULL
23491,25269,1,NULL
23492,25445,1,NULL
23493,25190,1,Officer Safety/safety of others
23494,25237,1,NULL
23495,25323,1,NULL
23496,25492,1,NULL
23497,25270,1,NULL
23498,25448,1,Consent given
23499,25190,2,NULL
23500,25238,1,NULL
23501,25324,1,NULL
23502,25493,1,NULL
23503,25271,1,Condition of parole / probation/ PRCS / mandatory supervision
23504,25449,1,NULL
23505,25191,1,Officer Safety/safety of others
23506,25239,1,NULL
23507,25325,1,NULL
23508,25494,1,NULL
23509,25272,1,NULL
23510,25450,1,NULL
23511,25192,1,NULL
23512,25240,1,NULL
23513,25326,1,NULL
23514,25495,1,NULL
23515,25273,1,NULL
23516,25451,1,NULL
23517,25193,1,NULL
23518,25241,1,NULL
23519,25327,1,NULL
23520,25496,1,NULL
23521,25274,1,NULL
23522,25452,1,NULL
23523,25194,1,NULL
23524,25242,1,NULL
23525,25328,1,NULL
23526,25329,1,NULL
23527,25330,1,Condition of parole / probation/ PRCS / mandatory supervision
23528,25331,1,NULL
23529,25332,1,NULL
23530,25333,1,NULL
23531,25334,1,NULL
23532,25335,1,NULL
23533,25336,1,NULL
23534,25337,1,NULL
23535,25338,1,NULL
23536,25339,1,NULL
23537,25275,1,NULL
23538,25453,1,NULL
23539,25497,1,NULL
23540,25195,1,NULL
23541,25243,1,NULL
23542,25276,1,Incident to arrest
23543,25454,1,NULL
23544,25498,1,NULL
23545,25196,1,Condition of parole / probation/ PRCS / mandatory supervision
23546,25244,1,NULL
23547,25277,1,Incident to arrest
23548,25455,1,NULL
23549,25499,1,NULL
23550,25198,1,NULL
23551,25245,1,NULL
23552,25277,1,Officer Safety/safety of others
23553,25456,1,NULL
23554,25500,1,NULL
23555,25199,1,NULL
23556,25246,1,NULL
23557,25278,1,NULL
23558,25457,1,Officer Safety/safety of others
23559,25500,2,NULL
23560,25200,1,Officer Safety/safety of others
23561,25247,1,NULL
23562,25279,1,NULL
23563,25458,1,NULL
23564,25500,3,NULL
23565,25201,1,Incident to arrest
23566,25248,1,NULL
23567,25280,1,NULL
23568,25459,1,NULL
23569,25501,1,NULL
23570,25202,1,NULL
23571,25248,2,NULL
23572,25281,1,NULL
23573,25501,2,NULL
23574,25203,1,NULL
23575,25249,1,NULL
23576,25282,1,NULL
23577,25502,1,NULL
23578,25204,1,NULL
23579,25250,1,NULL
23580,25283,1,Condition of parole / probation/ PRCS / mandatory supervision
23581,25503,1,NULL
23582,25205,1,NULL
23583,25251,1,NULL
23584,25284,1,NULL
23585,25504,1,NULL
23586,25206,1,NULL
23587,25252,1,NULL
23588,25285,1,Officer Safety/safety of others
23589,25207,1,NULL
23590,25286,1,NULL
23591,25287,1,Officer Safety/safety of others
23592,25288,1,Visible contraband
23593,25288,2,Officer Safety/safety of others
23594,25288,2,Visible contraband
23595,25289,1,NULL
23596,25290,1,NULL
23597,25291,1,NULL
23598,25292,1,Condition of parole / probation/ PRCS / mandatory supervision
23599,25293,1,NULL
23600,25294,1,NULL
23601,25668,1,NULL
23602,25755,1,Officer Safety/safety of others
23603,25669,1,NULL
23604,25670,1,NULL
23605,25755,2,Officer Safety/safety of others
23606,25671,1,NULL
23607,25755,3,Officer Safety/safety of others
23608,25672,1,NULL
23609,25756,1,NULL
23610,25597,3,NULL
23611,25673,1,NULL
23612,25757,1,Officer Safety/safety of others
23613,25801,1,NULL
23614,25598,1,NULL
23615,25674,1,Incident to arrest
23616,25758,1,NULL
23617,25599,1,NULL
23618,25802,1,NULL
23619,25674,1,Officer Safety/safety of others
23620,25759,1,NULL
23621,25601,1,NULL
23622,25803,1,NULL
23623,25674,1,Suspected weapons
23624,25634,1,Incident to arrest
23625,25760,1,NULL
23626,25602,1,NULL
23627,25804,1,NULL
23628,25675,1,NULL
23629,25635,1,NULL
23630,25761,1,NULL
23631,25603,1,NULL
23632,25806,1,Incident to arrest
23633,25676,1,NULL
23634,25636,1,NULL
23635,25763,1,NULL
23636,25604,1,NULL
23637,25806,1,Officer Safety/safety of others
23638,25677,1,NULL
23639,25637,1,NULL
23640,25764,1,NULL
23641,25605,1,NULL
23642,25806,1,Suspected weapons
23643,25678,1,NULL
23644,25638,1,NULL
23645,25765,1,NULL
23646,25605,2,Consent given
23647,25807,1,NULL
23648,25679,1,NULL
23649,25639,1,NULL
23650,25766,1,NULL
23651,25606,1,Consent given
23652,25808,1,Officer Safety/safety of others
23653,25680,1,NULL
23654,25640,1,NULL
23655,25767,1,NULL
23656,25606,1,Officer Safety/safety of others
23657,25809,1,NULL
23658,25680,2,NULL
23659,25641,1,NULL
23660,25768,1,Officer Safety/safety of others
23661,25607,1,Consent given
23662,25810,1,NULL
23663,25681,1,NULL
23664,25682,1,NULL
23665,25683,1,NULL
23666,25684,1,NULL
23667,25685,1,NULL
23668,25686,1,Suspected weapons
23669,25687,1,NULL
23670,25688,1,NULL
23671,25689,1,NULL
23672,25690,1,NULL
23673,25691,1,Incident to arrest
23674,25692,1,NULL
23675,25692,2,NULL
23676,25693,1,NULL
23677,25693,2,Condition of parole / probation/ PRCS / mandatory supervision
23678,25694,1,NULL
23679,25695,1,NULL
23680,25696,1,NULL
23681,25697,1,NULL
23682,25698,1,NULL
23683,25699,1,NULL
23684,25701,1,NULL
23685,25702,1,NULL
23686,25703,1,NULL
23687,25704,1,NULL
23688,25705,1,NULL
23689,25706,1,NULL
23690,25707,1,NULL
23691,25708,1,NULL
23692,25709,1,NULL
23693,25710,1,NULL
23694,25711,1,NULL
23695,25712,1,NULL
23696,25713,1,NULL
23697,25505,1,NULL
23698,25554,1,NULL
23699,25714,1,Officer Safety/safety of others
23700,25642,1,NULL
23701,25769,1,NULL
23702,25607,1,Evidence of crime
23703,25811,1,NULL
23704,25715,1,Officer Safety/safety of others
23705,25643,1,NULL
23706,25770,1,Officer Safety/safety of others
23707,25607,1,Officer Safety/safety of others
23708,25812,1,NULL
23709,25715,1,Suspected weapons
23710,25555,1,NULL
23711,25644,1,NULL
23712,25771,1,NULL
23713,25607,2,Consent given
23714,25813,1,NULL
23715,25716,1,NULL
23716,25556,1,NULL
23717,25645,1,NULL
23718,25772,1,Officer Safety/safety of others
23719,25607,2,Evidence of crime
23720,25815,1,NULL
23721,25717,1,NULL
23722,25557,1,NULL
23723,25506,1,NULL
23724,25646,1,NULL
23725,25773,1,Condition of parole / probation/ PRCS / mandatory supervision
23726,25607,2,Officer Safety/safety of others
23727,25816,1,NULL
23728,25718,1,NULL
23729,25558,1,NULL
23730,25507,1,NULL
23731,25647,1,NULL
23732,25773,2,Officer Safety/safety of others
23733,25608,1,Consent given
23734,25819,1,NULL
23735,25719,1,NULL
23736,25559,1,NULL
23737,25508,1,NULL
23738,25648,1,NULL
23739,25774,1,NULL
23740,25609,1,NULL
23741,25820,1,NULL
23742,25720,1,NULL
23743,25560,1,NULL
23744,25509,1,NULL
23745,25649,1,NULL
23746,25775,1,Condition of parole / probation/ PRCS / mandatory supervision
23747,25610,1,NULL
23748,25821,1,Officer Safety/safety of others
23749,25721,1,NULL
23750,25561,1,NULL
23751,25510,1,NULL
23752,25650,1,Consent given
23753,25776,1,NULL
23754,25611,1,NULL
23755,25822,1,Officer Safety/safety of others
23756,25722,1,Officer Safety/safety of others
23757,25562,1,NULL
23758,25511,1,NULL
23759,25650,1,Officer Safety/safety of others
23760,25777,1,NULL
23761,25612,1,Officer Safety/safety of others
23762,25822,1,Suspected weapons
23763,25723,1,NULL
23764,25563,1,NULL
23765,25512,1,NULL
23766,25650,1,Suspected weapons
23767,25778,1,NULL
23768,25612,1,Suspected weapons
23769,25823,1,NULL
23770,25724,1,NULL
23771,25564,1,NULL
23772,25513,1,NULL
23773,25651,1,Officer Safety/safety of others
23774,25779,1,NULL
23775,25613,1,Consent given
23776,25824,1,NULL
23777,25725,1,Condition of parole / probation/ PRCS / mandatory supervision
23778,25565,1,NULL
23779,25514,1,NULL
23780,25651,1,Suspected weapons
23781,25780,1,NULL
23782,25614,1,Consent given
23783,25825,1,NULL
23784,25725,1,Incident to arrest
23785,25566,1,NULL
23786,25515,1,NULL
23787,25652,1,Condition of parole / probation/ PRCS / mandatory supervision
23788,25781,1,NULL
23789,25614,1,Incident to arrest
23790,25825,2,NULL
23791,25726,1,NULL
23792,25567,1,NULL
23793,25516,1,NULL
23794,25652,1,Consent given
23795,25782,1,NULL
23796,25615,1,NULL
23797,25825,3,NULL
23798,25728,1,Condition of parole / probation/ PRCS / mandatory supervision
23799,25568,1,NULL
23800,25517,1,NULL
23801,25518,1,NULL
23802,25519,1,NULL
23803,25520,1,NULL
23804,25521,1,NULL
23805,25522,1,NULL
23806,25523,1,NULL
23807,25524,1,NULL
23808,25525,1,NULL
23809,25526,1,NULL
23810,25527,1,Incident to arrest
23811,25527,1,Officer Safety/safety of others
23812,25528,1,Incident to arrest
23813,25529,1,NULL
23814,25530,1,NULL
23815,25531,1,NULL
23816,25532,1,NULL
23817,25533,1,NULL
23818,25534,1,NULL
23819,25535,1,NULL
23820,25536,1,NULL
23821,25537,1,NULL
23822,25538,1,NULL
23823,25539,1,NULL
23824,25540,1,NULL
23825,25541,1,NULL
23826,25542,1,NULL
23827,25543,1,NULL
23828,25544,1,NULL
23829,25545,1,NULL
23830,25546,1,Officer Safety/safety of others
23831,25547,1,NULL
23832,25548,1,NULL
23833,25549,1,NULL
23834,25550,1,NULL
23835,25551,1,NULL
23836,25552,1,NULL
23837,25553,1,NULL
