properties.ObjectId,properties.StopID,properties.PID,properties.perceivedOrKnownDisability
24141,27935,1,None
24142,27797,1,None
24143,27886,1,None
24144,27747,2,None
24145,27723,1,None
24146,27658,1,None
24147,27848,1,None
24148,27936,1,None
24149,27799,1,None
24150,27887,1,None
24151,27748,1,Mental health condition
24152,27723,2,None
24153,27659,1,None
24154,27849,1,None
24155,27937,1,None
24156,27800,1,None
24157,27888,1,None
24158,27749,1,None
24159,27724,1,None
24160,27660,1,None
24161,27850,1,None
24162,27938,1,None
24163,27801,1,None
24164,27889,1,None
24165,27749,2,None
24166,27725,1,None
24167,27661,1,None
24168,27851,1,None
24169,27939,1,None
24170,27802,1,None
24171,27890,1,None
24172,27750,1,None
24173,27725,2,None
24174,27662,1,None
24175,27852,1,None
24176,27940,1,None
24177,27803,1,None
24178,27891,1,None
24179,27751,1,None
24180,27726,1,None
24181,27663,1,None
24182,27853,1,None
24183,27941,1,None
24184,27804,1,None
24185,27892,1,None
24186,27752,1,None
24187,27727,1,None
24188,27664,1,None
24189,27854,1,None
24190,27942,1,None
24191,27805,1,None
24192,27893,1,None
24193,27753,1,None
24194,27728,1,None
24195,27665,1,None
24196,27855,1,None
24197,27943,1,None
24198,27806,1,None
24199,27894,1,None
24200,27754,1,None
24201,27729,1,None
24202,27666,1,None
24203,27856,1,None
24204,27944,1,None
24205,27807,1,None
24206,27895,1,None
24207,27755,1,None
24208,27730,1,None
24209,27667,1,None
24210,27857,1,None
24211,27945,1,None
24212,27808,1,None
24213,27809,1,None
24214,27810,1,None
24215,27811,1,None
24216,27812,1,None
24217,27813,1,None
24218,27814,1,None
24219,27815,1,None
24220,27816,1,None
24221,27817,1,None
24222,27818,1,None
24223,27819,1,None
24224,27820,1,None
24225,27821,1,None
24226,27821,2,None
24227,27821,3,None
24228,27822,1,None
24229,27823,1,None
24230,27824,1,None
24231,27825,1,None
24232,27826,1,None
24233,27826,2,None
24234,27826,3,None
24235,27827,1,None
24236,27828,1,None
24237,27829,1,None
24238,27830,1,None
24239,27831,1,None
24240,27832,1,None
24241,27833,1,None
24242,27731,1,None
24243,27667,2,None
24244,27858,1,Mental health condition
24245,27732,1,None
24246,27668,1,None
24247,27859,1,None
24248,27734,1,None
24249,27669,1,None
24250,27860,1,None
24251,27734,2,None
24252,27756,1,None
24253,27670,1,None
24254,27861,1,None
24255,27735,1,None
24256,27757,1,None
24257,27671,1,None
24258,27862,1,None
24259,27896,1,None
24260,27736,1,None
24261,27758,1,None
24262,27672,1,None
24263,27863,1,None
24264,27897,1,None
24265,27737,1,None
24266,27759,1,None
24267,27673,1,None
24268,27864,1,None
24269,27898,1,None
24270,27738,1,None
24271,27760,1,None
24272,27674,1,None
24273,27865,1,None
24274,27899,1,None
24275,27739,1,None
24276,27761,1,None
24277,27675,1,None
24278,27866,1,None
24279,27900,1,None
24280,27762,1,None
24281,27676,1,None
24282,27867,1,None
24283,27901,1,None
24284,27763,1,None
24285,27677,1,None
24286,27868,1,None
24287,27902,1,None
24288,27764,1,Mental health condition
24289,27677,2,None
24290,27869,1,None
24291,27903,1,None
24292,27765,1,None
24293,27677,3,None
24294,27870,1,None
24295,27904,1,None
24296,27766,1,None
24297,27678,1,None
24298,27946,1,None
24299,27871,1,None
24300,27905,1,None
24301,27767,1,None
24302,27679,1,None
24303,27947,1,None
24304,27872,1,None
24305,27906,1,None
24306,27768,1,None
24307,27680,1,None
24308,27948,1,None
24309,27873,1,None
24310,27907,1,None
24311,27769,1,None
24312,27681,1,None
24313,27949,1,None
24314,27874,1,None
24315,27908,1,None
24316,27770,1,None
24317,27682,1,None
24318,27950,1,None
24319,27875,1,None
24320,27909,1,None
24321,27771,1,None
24322,27683,1,None
24323,27951,1,None
24324,27876,1,None
24325,27910,1,None
24326,27772,1,None
24327,27684,1,None
24328,27952,1,None
24329,27877,1,None
24330,27911,1,None
24331,27773,1,None
24332,27685,1,None
24333,27953,1,None
24334,27878,1,"Intellectual or developmental disability, including dementia"
24335,27912,1,None
24336,27774,1,None
24337,27686,1,None
24338,27954,1,None
24339,27878,1,Mental health condition
24340,27913,1,None
24341,27775,1,None
24342,27687,1,None
24343,27955,1,None
24344,27879,1,None
24345,27914,1,None
24346,27776,1,None
24347,27688,1,None
24348,27956,1,Speech impairment or limited use of language
24349,27915,1,None
24350,27777,1,None
24351,27689,1,None
24352,27957,1,None
24353,27916,1,None
24354,27778,1,None
24355,27690,1,None
24356,27958,1,None
24357,27917,1,None
24358,27779,1,None
24359,27691,1,None
24360,27959,1,None
24361,27918,1,None
24362,27780,1,None
24363,27692,1,None
24364,27960,1,None
24365,27919,1,None
24366,27781,1,None
24367,27693,1,None
24368,27961,1,None
24369,27920,1,None
24370,27782,1,None
24371,27694,1,Mental health condition
24372,27962,1,None
24373,27921,1,None
24374,27783,1,None
24375,27784,1,None
24376,27785,1,Speech impairment or limited use of language
24377,27786,1,None
24378,27963,1,Mental health condition
24379,27922,1,None
24380,27964,1,None
24381,27923,1,None
24382,27965,1,None
24383,27924,1,None
24384,27966,1,None
24385,27967,1,None
24386,27925,1,None
24387,27967,2,None
24388,27926,1,None
24389,27968,1,None
24390,27927,1,None
24391,27969,1,None
24392,27928,1,None
24393,27970,1,None
24394,27929,1,None
24395,27971,1,None
24396,27930,1,None
24397,27972,1,None
24398,27973,1,None
24399,27974,1,None
24400,27975,1,None
24401,28307,1,None
24402,28308,1,None
24403,28358,1,None
24404,28309,1,None
24405,28210,1,None
24406,28358,2,None
24407,28310,1,None
24408,28070,1,None
24409,28260,1,None
24410,28211,1,None
24411,28166,1,None
24412,28358,3,None
24413,28311,1,None
24414,28261,1,None
24415,28071,1,None
24416,28212,1,None
24417,28167,1,None
24418,28359,1,None
24419,28312,1,None
24420,28262,1,None
24421,28072,1,None
24422,28213,1,None
24423,28168,1,None
24424,28360,1,None
24425,28313,1,None
24426,28263,1,None
24427,28073,1,None
24428,28214,1,None
24429,28169,1,None
24430,28361,1,None
24431,28314,1,None
24432,28264,1,None
24433,28074,1,None
24434,28215,1,None
24435,28170,1,None
24436,28362,1,None
24437,28315,1,None
24438,28265,1,None
24439,28075,1,None
24440,28216,1,None
24441,28171,1,None
24442,28363,1,None
24443,28316,1,Mental health condition
24444,28266,1,None
24445,28076,1,None
24446,28217,1,None
24447,28172,1,None
24448,28364,1,None
24449,28317,1,None
24450,28267,1,None
24451,28077,1,None
24452,28218,1,None
24453,28173,1,None
24454,28365,1,None
24455,28319,1,None
24456,28119,1,None
24457,28268,1,Mental health condition
24458,28078,1,None
24459,28219,1,None
24460,28174,1,None
24461,28366,1,None
24462,28320,1,None
24463,28120,1,None
24464,28269,1,None
24465,28079,1,None
24466,28220,1,None
24467,28175,1,None
24468,28367,1,None
24469,28321,1,None
24470,28121,1,None
24471,28270,1,None
24472,28080,1,None
24473,28221,1,None
24474,28176,1,None
24475,28368,1,None
24476,28322,1,Mental health condition
24477,28121,2,None
24478,28271,1,None
24479,28081,1,None
24480,28222,1,None
24481,28177,1,None
24482,28368,2,None
24483,28323,1,None
24484,28122,1,None
24485,28272,1,None
24486,28082,1,None
24487,28223,1,None
24488,28178,1,None
24489,28369,1,None
24490,28324,1,None
24491,28123,1,None
24492,28273,1,None
24493,28083,1,None
24494,28224,1,None
24495,28179,1,None
24496,28369,2,None
24497,28325,1,None
24498,28124,1,None
24499,28274,1,None
24500,28084,1,None
24501,28225,1,None
24502,28180,1,None
24503,28369,3,None
24504,28326,1,None
24505,28125,1,None
24506,28275,1,None
24507,28085,1,None
24508,28226,1,None
24509,28181,1,None
24510,28369,4,None
24511,28327,1,None
24512,28126,1,None
24513,28276,1,None
24514,28086,1,None
24515,28227,1,None
24516,28182,1,None
24517,28370,1,None
24518,28328,1,None
24519,28127,1,None
24520,28277,1,None
24521,28087,1,None
24522,28228,1,None
24523,28183,1,None
24524,28370,2,None
24525,28329,1,None
24526,28128,1,None
24527,28278,1,None
24528,28088,1,None
24529,28229,1,None
24530,28184,1,None
24531,28370,3,None
24532,28330,1,None
24533,28129,1,None
24534,28279,1,None
24535,28090,1,None
24536,28230,1,None
24537,28184,2,None
24538,28370,4,None
24539,28331,1,None
24540,28130,1,None
24541,28280,1,None
24542,28091,1,None
24543,28231,1,None
24544,28232,1,None
24545,28233,1,None
24546,28234,1,None
24547,28235,1,None
24548,28236,1,None
24549,28237,1,None
24550,28238,1,None
24551,28239,1,None
24552,28240,1,None
24553,28241,1,None
24554,28242,1,None
24555,28242,2,None
24556,28243,1,None
24557,28244,1,None
24558,28245,1,None
24559,28246,1,None
24560,28247,1,None
24561,28248,1,None
24562,28249,1,None
24563,28250,1,None
24564,28251,1,None
24565,28252,1,None
24566,28253,1,None
24567,28255,1,None
24568,28256,1,None
24569,28257,1,None
24570,28258,1,None
24571,28259,1,None
24572,28024,1,None
24573,28092,1,None
24574,28332,1,None
24575,28185,1,None
24576,28371,1,Mental health condition
24577,28281,1,None
24578,28093,1,None
24579,28372,1,None
24580,28333,1,None
24581,28185,2,None
24582,28025,1,None
24583,28131,1,None
24584,28373,1,None
24585,28334,1,None
24586,28186,1,None
24587,28094,1,None
24588,28132,1,None
24589,28374,1,None
24590,28335,1,None
24591,28187,1,None
24592,28095,1,None
24593,28133,1,None
24594,28375,1,None
24595,28336,1,None
24596,28188,1,None
24597,28096,1,Mental health condition
24598,28134,1,None
24599,28375,2,None
24600,28337,1,None
24601,28189,1,None
24602,28097,1,None
24603,28135,1,None
24604,28376,1,None
24605,28338,1,None
24606,28189,2,None
24607,28098,1,None
24608,28136,1,None
24609,28379,1,None
24610,28339,1,None
24611,28190,1,None
24612,28099,1,None
24613,28137,1,None
24614,28380,1,None
24615,28340,1,None
24616,28191,1,None
24617,28100,1,None
24618,28138,1,None
24619,28381,1,None
24620,28341,1,None
24621,28192,1,None
24622,28101,1,None
24623,28139,1,None
24624,28381,2,None
24625,28342,1,None
24626,28193,1,None
24627,28102,1,None
24628,28140,1,None
24629,28382,1,None
24630,28343,1,None
24631,28194,1,None
24632,28282,1,None
24633,28103,1,None
24634,28141,1,None
24635,28383,1,None
24636,28344,1,None
24637,28195,1,None
24638,28026,1,None
24639,28283,1,None
24640,28104,1,None
24641,28142,1,None
24642,28384,1,None
24643,28345,1,None
24644,28196,1,None
24645,28027,1,None
24646,28284,1,None
24647,28105,1,None
24648,28143,1,None
24649,28385,1,None
24650,28346,1,None
24651,28197,1,None
24652,28028,1,None
24653,28285,1,None
24654,28106,1,None
24655,28144,1,None
24656,28386,1,None
24657,28347,1,None
24658,28198,1,None
24659,28029,1,None
24660,28286,1,None
24661,28107,1,None
24662,28145,1,None
24663,28387,1,None
24664,28348,1,None
24665,28199,1,None
24666,28030,1,None
24667,28287,1,None
24668,28108,1,None
24669,28146,1,None
24670,28388,1,None
24671,28348,2,None
24672,28200,1,None
24673,28031,1,None
24674,28288,1,None
24675,28109,1,None
24676,28147,1,None
24677,28389,1,None
24678,28349,1,None
24679,28201,1,None
24680,28032,1,None
24681,28289,1,None
24682,28110,1,None
24683,28148,1,None
24684,28390,1,None
24685,28350,1,None
24686,28202,1,None
24687,28033,1,None
24688,28290,1,None
24689,28111,1,None
24690,28149,1,None
24691,28391,1,None
24692,28351,1,None
24693,28202,2,None
24694,28034,1,None
24695,28290,2,None
24696,28112,1,None
24697,28150,1,None
24698,28392,1,None
24699,28352,1,None
24700,28202,3,None
24701,28035,1,None
24702,28291,1,None
24703,28113,1,None
24704,28151,1,None
24705,28393,1,None
24706,28353,1,None
24707,28203,1,None
24708,28036,1,None
24709,28292,1,None
24710,28115,1,None
24711,28152,1,None
24712,28394,1,None
24713,28354,1,None
24714,28355,1,None
24715,28356,1,None
24716,28395,1,None
24717,28293,1,None
24718,28153,1,None
24719,28204,1,None
24720,28396,1,None
24721,28116,1,None
24722,28294,1,None
24723,28154,1,Mental health condition
24724,28205,1,None
24725,28397,1,None
24726,28116,2,None
24727,28295,1,None
24728,28155,1,None
24729,28205,2,None
24730,28398,1,None
24731,28116,3,None
24732,28296,1,None
24733,28156,1,None
24734,28206,1,None
24735,28116,4,None
24736,28297,1,None
24737,28157,1,None
24738,28207,1,None
24739,28117,1,None
24740,28298,1,None
24741,28158,1,None
24742,28208,1,None
24743,28118,1,None
24744,28299,1,None
24745,28159,1,None
24746,28209,1,None
24747,28300,1,None
24748,28160,1,None
24749,28301,1,None
24750,28160,2,None
24751,28302,1,None
24752,28161,1,None
24753,28162,1,None
24754,28303,1,None
24755,28163,1,None
24756,28304,1,None
24757,28164,1,None
24758,28304,2,None
24759,28164,2,None
24760,28304,3,None
24761,28165,1,None
24762,28305,1,None
24763,28306,1,None
24764,28037,1,None
24765,28038,1,None
24766,28039,1,None
24767,28040,1,None
24768,28041,1,None
24769,28042,1,None
24770,28043,1,None
24771,28044,1,None
24772,28045,1,None
24773,28046,1,None
24774,28047,1,None
24775,28048,1,None
24776,28049,1,None
24777,28050,1,None
24778,28051,1,None
24779,28052,1,None
24780,28053,1,None
24781,28054,1,None
24782,28055,1,None
24783,28057,1,None
24784,28058,1,None
24785,28059,1,None
24786,28059,2,None
24787,28059,3,None
24788,28060,1,None
24789,28061,1,None
24790,28062,1,None
24791,28063,1,None
24792,28064,1,None
24793,28065,1,None
24794,28066,1,None
24795,28067,1,None
24796,28067,2,None
24797,28067,3,None
24798,28067,4,None
24799,28068,1,None
24800,28069,1,None
24801,28496,1,None
24802,28497,1,None
24803,28498,1,None
24804,28499,1,None
24805,28500,1,None
24806,28501,1,None
24807,28502,1,None
24808,28503,1,None
24809,28504,1,None
24810,28505,1,None
24811,28506,1,None
24812,28507,1,None
24813,28508,1,Mental health condition
24814,28509,1,None
24815,28509,2,None
24816,28509,3,None
24817,28509,4,None
24818,28509,5,None
24819,28679,1,None
24820,28510,1,None
24821,28511,1,None
24822,28729,1,None
24823,28680,1,None
24824,28540,1,None
24825,28512,1,None
24826,28730,1,None
24827,28682,1,None
24828,28541,1,None
24829,28513,1,None
24830,28731,1,None
24831,28682,2,None
24832,28542,1,None
24833,28514,1,None
24834,28732,1,None
24835,28446,1,None
24836,28683,1,Mental health condition
24837,28543,1,None
24838,28515,1,None
24839,28733,1,None
24840,28447,1,None
24841,28684,1,None
24842,28544,1,None
24843,28516,1,None
24844,28734,1,None
24845,28448,1,None
24846,28685,1,None
24847,28544,2,None
24848,28517,1,None
24849,28735,1,None
24850,28449,1,Mental health condition
24851,28686,1,None
24852,28544,3,None
24853,28518,1,None
24854,28736,1,None
24855,28450,1,None
24856,28687,1,None
24857,28545,1,None
24858,28519,1,None
24859,28737,1,None
24860,28451,1,None
24861,28688,1,None
24862,28546,1,None
24863,28520,1,None
24864,28738,1,None
24865,28452,1,None
24866,28689,1,Mental health condition
24867,28547,1,None
24868,28521,1,None
24869,28739,1,None
24870,28453,1,None
24871,28690,1,None
24872,28548,1,None
24873,28522,1,None
24874,28740,1,None
24875,28454,1,None
24876,28691,1,None
24877,28549,1,None
24878,28523,1,None
24879,28634,1,None
24880,28741,1,None
24881,28742,1,None
24882,28743,1,None
24883,28744,1,None
24884,28745,1,None
24885,28747,1,None
24886,28748,1,None
24887,28749,1,None
24888,28750,1,None
24889,28751,1,None
24890,28752,1,None
24891,28753,1,None
24892,28754,1,Deafness or difficulty hearing
24893,28755,1,None
24894,28756,1,None
24895,28757,1,None
24896,28758,1,None
24897,28759,1,None
24898,28760,1,None
24899,28761,1,None
24900,28762,1,None
24901,28763,1,None
24902,28763,2,None
24903,28764,1,None
24904,28765,1,None
24905,28766,1,None
24906,28767,1,None
24907,28768,1,None
24908,28769,1,None
24909,28770,1,None
24910,28771,1,None
24911,28772,1,None
24912,28773,1,None
24913,28774,1,None
24914,28775,1,None
24915,28776,1,None
24916,28777,1,None
24917,28778,1,None
24918,28588,1,None
24919,28635,1,None
24920,28455,1,None
24921,28524,1,None
24922,28692,1,None
24923,28589,1,None
24924,28550,1,None
24925,28636,1,None
24926,28456,1,None
24927,28525,1,None
24928,28693,1,None
24929,28590,1,None
24930,28551,1,None
24931,28637,1,None
24932,28457,1,None
24933,28526,1,None
24934,28694,1,None
24935,28591,1,None
24936,28552,1,None
24937,28638,1,None
24938,28458,1,None
24939,28527,1,None
24940,28695,1,None
24941,28592,1,None
24942,28553,1,None
24943,28639,1,None
24944,28459,1,None
24945,28528,1,None
24946,28696,1,None
24947,28593,1,None
24948,28554,1,Mental health condition
24949,28640,1,None
24950,28460,1,None
24951,28529,1,None
24952,28697,1,None
24953,28594,1,None
24954,28555,1,None
24955,28641,1,None
24956,28461,1,None
24957,28529,2,None
24958,28698,1,None
24959,28595,1,None
24960,28556,1,None
24961,28642,1,None
24962,28462,1,None
24963,28530,1,None
24964,28699,1,None
24965,28596,1,None
24966,28557,1,None
24967,28643,1,None
24968,28463,1,None
24969,28531,1,None
24970,28700,1,None
24971,28597,1,None
24972,28558,1,None
24973,28644,1,None
24974,28464,1,None
24975,28532,1,None
24976,28701,1,None
24977,28598,1,None
24978,28559,1,None
24979,28645,1,None
24980,28465,1,None
24981,28533,1,None
24982,28702,1,None
24983,28599,1,None
24984,28560,1,None
24985,28646,1,None
24986,28466,1,None
24987,28533,2,None
24988,28703,1,None
24989,28600,1,None
24990,28561,1,None
24991,28647,1,None
24992,28467,1,None
24993,28534,1,None
24994,28704,1,None
24995,28601,1,None
24996,28562,1,None
24997,28648,1,None
24998,28468,1,None
24999,28535,1,None
25000,28705,1,None
25001,28602,1,None
25002,28563,1,None
25003,28649,1,None
25004,28469,1,None
25005,28536,1,None
25006,28706,1,None
25007,28603,1,None
25008,28564,1,None
25009,28650,1,None
25010,28470,1,None
25011,28537,1,None
25012,28707,1,None
25013,28604,1,None
25014,28565,1,None
25015,28651,1,None
25016,28471,1,None
25017,28538,1,None
25018,28708,1,None
25019,28605,1,None
25020,28566,1,None
25021,28652,1,None
25022,28472,1,None
25023,28539,1,None
25024,28709,1,None
25025,28606,1,None
25026,28567,1,None
25027,28652,2,None
25028,28399,1,None
25029,28473,1,None
25030,28710,1,None
25031,28607,1,None
25032,28568,1,None
25033,28653,1,None
25034,28400,1,None
25035,28474,1,None
25036,28711,1,None
25037,28608,1,None
25038,28569,1,None
25039,28654,1,None
25040,28401,1,None
25041,28475,1,None
25042,28712,1,None
25043,28609,1,None
25044,28570,1,None
25045,28654,2,None
25046,28402,1,None
25047,28476,1,None
25048,28713,1,None
25049,28610,1,None
25050,28571,1,None
25051,28572,1,None
25052,28573,1,None
25053,28574,1,None
25054,28575,1,None
25055,28576,1,None
25056,28577,1,None
25057,28578,1,None
25058,28579,1,None
25059,28580,1,None
25060,28581,1,None
25061,28582,1,None
25062,28583,1,None
25063,28584,1,None
25064,28585,1,None
25065,28586,1,None
25066,28587,1,None
25067,28403,1,None
25068,28611,1,None
25069,28477,1,Mental health condition
25070,28404,1,None
25071,28714,1,None
25072,28655,1,None
25073,28612,1,Mental health condition
25074,28478,1,None
25075,28405,1,None
25076,28715,1,None
25077,28656,1,None
25078,28613,1,None
25079,28479,1,None
25080,28406,1,None
25081,28716,1,None
25082,28657,1,None
25083,28614,1,None
25084,28480,1,None
25085,28407,1,None
25086,28717,1,None
25087,28658,1,None
25088,28615,1,None
25089,28481,1,None
25090,28408,1,None
25091,28718,1,None
25092,28659,1,None
25093,28616,1,None
25094,28482,1,None
25095,28409,1,None
25096,28719,1,None
25097,28659,2,None
25098,28617,1,None
25099,28483,1,None
25100,28410,1,None
25101,28720,1,None
25102,28659,3,None
25103,28618,1,None
25104,28484,1,None
25105,28411,1,None
25106,28721,1,None
25107,28659,4,None
25108,28619,1,None
25109,28485,1,None
25110,28412,1,None
25111,28722,1,None
25112,28660,1,None
25113,28620,1,None
25114,28486,1,None
25115,28413,1,None
25116,28723,1,None
25117,28661,1,None
25118,28621,1,None
25119,28487,1,None
25120,28414,1,None
25121,28724,1,None
25122,28662,1,None
25123,28622,1,None
25124,28488,1,None
25125,28415,1,None
25126,28725,1,None
25127,28663,1,None
25128,28623,1,None
25129,28489,1,None
25130,28416,1,None
25131,28726,1,None
25132,28664,1,None
25133,28624,1,None
25134,28490,1,None
25135,28417,1,None
25136,28727,1,None
25137,28665,1,None
25138,28624,2,None
25139,28491,1,None
25140,28418,1,None
25141,28728,1,Mental health condition
25142,28666,1,None
25143,28624,3,None
25144,28492,1,None
25145,28419,1,None
25146,28667,1,None
25147,28625,1,None
25148,28493,1,None
25149,28419,2,None
25150,28668,1,None
25151,28626,1,None
25152,28494,1,None
25153,28420,1,None
25154,28669,1,None
25155,28627,1,Other disability
25156,28495,1,None
25157,28421,1,None
25158,28670,1,None
25159,28627,2,None
25160,28422,1,None
25161,28671,1,None
25162,28627,3,None
25163,28423,1,None
25164,28672,1,None
25165,28628,1,None
25166,28424,1,None
25167,28673,1,None
25168,28629,1,None
25169,28425,1,None
25170,28674,1,None
25171,28630,1,None
25172,28426,1,Mental health condition
25173,28675,1,None
25174,28631,1,None
25175,28427,1,None
25176,28676,1,None
25177,28632,1,None
25178,28428,1,None
25179,28677,1,None
25180,28633,1,None
25181,28429,1,None
25182,28678,1,None
25183,28430,1,None
25184,28430,2,None
25185,28431,1,None
25186,28432,1,None
25187,28433,1,None
25188,28434,1,None
25189,28435,1,None
25190,28436,1,None
25191,28437,1,None
25192,28438,1,None
25193,28439,1,None
25194,28440,1,None
25195,28441,1,None
25196,28442,1,None
25197,28443,1,None
25198,28443,2,None
25199,28444,1,None
25200,28445,1,None
25201,28824,1,None
25202,28825,1,None
25203,28826,1,None
25204,29050,1,None
25205,28827,1,None
25206,28828,1,None
25207,28829,1,None
25208,29051,1,None
25209,28960,1,None
25210,28916,1,None
25211,28830,1,None
25212,29095,1,None
25213,29052,1,None
25214,28961,1,None
25215,28917,1,None
25216,28831,1,None
25217,29096,1,None
25218,29097,1,None
25219,29098,1,None
25220,29099,1,None
25221,29100,1,None
25222,29101,1,None
25223,29102,1,None
25224,29103,1,None
25225,29104,1,None
25226,29105,1,None
25227,29106,1,None
25228,29107,1,None
25229,29108,1,None
25230,29109,1,None
25231,29110,1,None
25232,29111,1,None
25233,29112,1,None
25234,29113,1,None
25235,29114,1,None
25236,29115,1,None
25237,29116,1,None
25238,29117,1,None
25239,29118,1,None
25240,29118,2,None
25241,29118,3,None
25242,29118,4,None
25243,29119,1,None
25244,29120,1,None
25245,29121,1,None
25246,29122,1,None
25247,29123,1,None
25248,29124,1,None
25249,29125,1,None
25250,29126,1,None
25251,29126,2,None
25252,29126,3,None
25253,29127,1,None
25254,29128,1,None
25255,29129,1,None
25256,29130,1,None
25257,29131,1,None
25258,29132,1,None
25259,29133,1,None
25260,29134,1,None
25261,29135,1,None
25262,29136,1,None
25263,29137,1,None
25264,29138,1,None
25265,29139,1,None
25266,28779,1,None
25267,28962,1,None
25268,29053,1,None
25269,28918,1,None
25270,28832,1,None
25271,28779,2,None
25272,28963,1,None
25273,29054,1,None
25274,28919,1,None
25275,28833,1,None
25276,28780,1,None
25277,28964,1,None
25278,29055,1,None
25279,28920,1,None
25280,28834,1,None
25281,28781,1,None
25282,28965,1,None
25283,29056,1,None
25284,28921,1,None
25285,28835,1,None
25286,28782,1,None
25287,28966,1,None
25288,29057,1,None
25289,28922,1,None
25290,28836,1,None
25291,28783,1,None
25292,28967,1,None
25293,29058,1,None
25294,28923,1,None
25295,28837,1,None
25296,28784,1,None
25297,28968,1,None
25298,29059,1,None
25299,28924,1,None
25300,28838,1,None
25301,28785,1,None
25302,28969,1,None
25303,29059,2,None
25304,28925,1,None
25305,28839,1,Mental health condition
25306,28786,1,None
25307,28970,1,None
25308,29060,1,None
25309,28926,1,None
25310,28840,1,None
25311,28787,1,None
25312,28971,1,None
25313,29061,1,None
25314,28927,1,None
25315,28841,1,None
25316,28872,2,None
25317,28788,1,None
25318,28972,1,None
25319,29062,1,None
25320,28928,1,None
25321,28842,1,None
25322,28789,1,None
25323,29005,1,None
25324,28873,1,None
25325,28973,1,None
25326,29063,1,None
25327,28929,1,None
25328,28843,1,None
25329,28790,1,None
25330,29006,1,None
25331,28874,1,None
25332,28974,1,None
25333,29063,2,None
25334,28930,1,None
25335,28844,1,None
25336,28791,1,None
25337,29007,1,None
25338,28875,1,None
25339,28974,2,None
25340,29064,1,None
25341,28931,1,None
25342,28845,1,None
25343,28792,1,None
25344,29008,1,None
25345,28875,2,None
25346,28975,1,None
25347,29065,1,None
25348,28931,2,None
25349,28846,1,None
25350,28793,1,None
25351,29009,1,None
25352,28876,1,None
25353,28976,1,None
25354,29066,1,None
25355,28932,1,None
25356,28847,1,None
25357,28794,1,None
25358,29011,1,None
25359,28877,1,None
25360,28976,2,None
25361,29067,1,None
25362,28933,1,None
25363,28848,1,None
25364,28795,1,None
25365,29012,1,None
25366,28878,1,None
25367,28976,3,None
25368,29067,2,None
25369,28934,1,None
25370,28849,1,None
25371,28796,1,None
25372,29013,1,None
25373,28878,2,None
25374,28976,4,None
25375,29068,1,None
25376,28935,1,None
25377,28850,1,None
25378,28797,1,None
25379,29014,1,None
25380,28879,1,None
25381,28977,1,None
25382,29069,1,None
25383,28936,1,None
25384,28851,1,None
25385,28798,1,None
25386,29015,1,None
25387,28880,1,None
25388,28978,1,None
25389,29069,2,None
25390,28937,1,None
25391,28938,1,None
25392,28939,1,Mental health condition
25393,28940,1,None
25394,28941,1,Mental health condition
25395,28942,1,None
25396,28943,1,None
25397,28944,1,None
25398,28945,1,None
25399,28946,1,None
25400,28947,1,None
25401,28948,1,None
25402,28949,1,None
25403,28949,2,None
25404,28950,1,None
25405,28951,1,None
25406,28952,1,None
25407,28952,2,None
25408,28952,3,None
25409,28952,4,None
25410,28952,5,None
25411,28953,1,None
25412,28954,1,None
25413,28955,1,None
25414,28956,1,None
25415,28957,1,None
25416,28958,1,None
25417,28959,1,None
25418,29016,1,None
25419,29070,1,None
25420,28852,1,None
25421,28881,1,None
25422,29017,1,None
25423,29071,1,None
25424,28853,1,None
25425,28799,1,None
25426,28882,1,None
25427,29018,1,None
25428,29072,1,None
25429,28854,1,None
25430,28800,1,None
25431,28979,1,None
25432,28882,2,None
25433,29019,1,None
25434,29073,1,None
25435,28855,1,None
25436,28801,1,None
25437,28980,1,None
25438,28883,1,None
25439,29019,2,None
25440,29074,1,None
25441,28856,1,None
25442,28802,1,None
25443,28981,1,None
25444,28884,1,None
25445,29020,1,None
25446,29075,1,None
25447,28857,1,Speech impairment or limited use of language
25448,28803,1,None
25449,28982,1,None
25450,28885,1,None
25451,29021,1,None
25452,29075,2,None
25453,28858,1,None
25454,28804,1,None
25455,28983,1,None
25456,28886,1,None
25457,29021,2,None
25458,29077,1,Mental health condition
25459,28859,1,None
25460,28805,1,None
25461,28984,1,None
25462,28887,1,None
25463,29022,1,None
25464,29078,1,None
25465,28860,1,None
25466,28806,1,None
25467,28985,1,None
25468,28887,2,None
25469,29023,1,None
25470,29079,1,None
25471,28861,1,None
25472,28807,1,None
25473,28986,1,None
25474,28888,1,None
25475,29023,2,None
25476,29079,2,None
25477,28861,2,None
25478,28808,1,None
25479,28987,1,None
25480,28889,1,None
25481,29024,1,None
25482,29080,1,None
25483,28862,1,None
25484,28809,1,None
25485,28988,1,None
25486,28890,1,None
25487,29025,1,None
25488,29081,1,None
25489,28863,1,None
25490,28810,1,None
25491,28989,1,None
25492,28891,1,None
25493,29026,1,None
25494,29082,1,None
25495,28864,1,None
25496,28811,1,None
25497,28990,1,None
25498,28892,1,None
25499,29026,2,None
25500,29083,1,None
25501,28865,1,None
25502,28812,1,None
25503,28991,1,None
25504,28892,2,None
25505,29027,1,None
25506,29084,1,None
25507,28866,1,None
25508,28813,1,None
25509,28992,1,None
25510,28893,1,None
25511,29028,1,None
25512,29085,1,None
25513,28867,1,None
25514,28813,2,None
25515,28993,1,None
25516,28894,1,None
25517,29029,1,None
